Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_City,Customer_Type,Product_Name,Quantity_Ordered,Quantity_Shipped,Unit_Price,Order_Value,Fulfillment_Status,Days_to_Fulfill
ORD-101916,2024-07-25,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Peppers,280,280,2.95,826.51,Fulfilled,2.0
ORD-101917,2024-07-25,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,359,359,1.43,514.57,Fulfilled,4.0
ORD-101918,2024-07-25,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Cucumbers,114,114,1.88,214.05,Fulfilled,1.0
ORD-101919,2024-07-25,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Mixed Produce,83,83,2.68,222.74,Fulfilled,3.0
ORD-101920,2024-07-25,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,376,376,1.48,555.51,Fulfilled,3.0
ORD-101921,2024-07-25,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Lettuce,149,0,1.44,215.21,Pending,
ORD-101922,2024-07-25,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,349,349,1.83,637.71,Fulfilled,1.0
ORD-101923,2024-07-25,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,175,175,1.84,321.98,Fulfilled,3.0
ORD-101924,2024-07-25,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Tomatoes,388,0,2.62,1017.9,Cancelled,
ORD-101925,2024-07-25,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Lettuce,155,0,1.46,226.03,Cancelled,
ORD-101926,2024-07-25,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Lettuce,395,395,1.45,571.24,Fulfilled,3.0
ORD-101927,2024-07-25,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Peppers,82,82,3.22,263.88,Fulfilled,4.0
ORD-101928,2024-07-25,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,231,114,2.59,597.52,Partial,3.0
ORD-101929,2024-07-26,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,381,381,1.5,569.79,Fulfilled,4.0
ORD-101930,2024-07-26,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Peppers,122,0,3.03,369.34,Cancelled,
ORD-101931,2024-07-26,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,41,41,3.8,155.91,Fulfilled,3.0
ORD-101932,2024-07-26,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,184,81,3.13,575.36,Partial,4.0
ORD-101933,2024-07-26,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,121,102,1.51,182.84,Partial,2.0
ORD-101934,2024-07-26,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Peppers,164,0,3.09,506.98,Pending,
ORD-101935,2024-07-26,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Tomatoes,287,191,2.53,725.38,Partial,3.0
ORD-101936,2024-07-26,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,88,88,2.7,237.71,Fulfilled,1.0
ORD-101937,2024-07-26,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,496,496,3.22,1597.75,Fulfilled,4.0
ORD-101938,2024-07-26,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,258,258,1.48,382.63,Fulfilled,2.0
ORD-101939,2024-07-26,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,499,499,1.87,935.07,Fulfilled,3.0
ORD-101940,2024-07-26,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Cucumbers,282,282,1.87,528.43,Fulfilled,4.0
ORD-101941,2024-07-27,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,94,0,1.55,145.92,Pending,
ORD-101942,2024-07-27,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,421,421,3.13,1316.28,Fulfilled,2.0
ORD-101943,2024-07-27,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,219,219,2.48,542.23,Fulfilled,3.0
ORD-101944,2024-07-27,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,298,149,2.88,858.53,Partial,1.0
ORD-101945,2024-07-27,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,481,481,1.49,717.83,Fulfilled,4.0
ORD-101946,2024-07-27,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Peppers,301,301,3.24,974.81,Fulfilled,2.0
ORD-101947,2024-07-27,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,347,347,2.88,998.64,Fulfilled,4.0
ORD-101948,2024-07-27,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Lettuce,252,252,1.5,378.22,Fulfilled,1.0
ORD-101949,2024-07-27,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,48,0,2.6,124.81,Pending,
ORD-101950,2024-07-27,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,212,212,3.15,667.34,Fulfilled,1.0
ORD-101951,2024-07-27,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,116,116,4.16,482.58,Fulfilled,1.0
ORD-101952,2024-07-27,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,26,26,3.08,80.03,Fulfilled,4.0
ORD-101953,2024-07-27,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,232,232,3.21,745.83,Fulfilled,3.0
ORD-101954,2024-07-28,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Mixed Produce,476,476,2.89,1375.95,Fulfilled,4.0
ORD-101955,2024-07-28,CUST-005,East Coast Produce,"New York, NY",Wholesale,Tomatoes,317,317,2.56,811.3,Fulfilled,4.0
ORD-101956,2024-07-28,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,97,74,1.77,171.28,Partial,4.0
ORD-101957,2024-07-28,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Tomatoes,464,464,2.43,1126.89,Fulfilled,4.0
ORD-101958,2024-07-28,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Tomatoes,403,403,2.43,980.57,Fulfilled,2.0
ORD-101959,2024-07-28,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Strawberries,295,295,4.12,1215.99,Fulfilled,1.0
ORD-101960,2024-07-28,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,226,226,3.19,720.84,Fulfilled,3.0
ORD-101961,2024-07-28,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,50,50,2.88,144.01,Fulfilled,4.0
ORD-101962,2024-07-28,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Mixed Produce,199,152,2.72,540.38,Partial,2.0
ORD-101963,2024-07-28,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,423,423,1.85,780.72,Fulfilled,3.0
ORD-101964,2024-07-29,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,487,487,2.89,1405.24,Fulfilled,2.0
ORD-101965,2024-07-29,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,209,209,2.7,564.23,Fulfilled,2.0
ORD-101966,2024-07-29,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,470,470,1.46,688.46,Fulfilled,2.0
ORD-101967,2024-07-29,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,173,101,2.77,478.58,Partial,4.0
ORD-101968,2024-07-29,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Tomatoes,113,113,2.48,280.05,Fulfilled,2.0
ORD-101969,2024-07-29,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Mixed Produce,476,476,2.74,1306.6,Fulfilled,2.0
ORD-101970,2024-07-29,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Lettuce,308,308,1.45,445.75,Fulfilled,4.0
ORD-101971,2024-07-29,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,470,470,2.75,1290.35,Fulfilled,4.0
ORD-101972,2024-07-29,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Tomatoes,446,446,2.47,1100.29,Fulfilled,1.0
ORD-101973,2024-07-29,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,296,296,1.81,536.43,Fulfilled,3.0
ORD-101974,2024-07-29,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Tomatoes,498,0,2.43,1212.52,Cancelled,
ORD-101975,2024-07-29,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,338,338,1.77,596.9,Fulfilled,4.0
ORD-101976,2024-07-29,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,454,454,1.75,795.16,Fulfilled,1.0
ORD-101977,2024-07-29,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,242,242,2.7,652.99,Fulfilled,4.0
ORD-101978,2024-07-29,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,447,0,2.71,1211.49,Pending,
ORD-101979,2024-07-30,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,427,427,1.85,791.51,Fulfilled,3.0
ORD-101980,2024-07-30,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,345,345,1.87,644.73,Fulfilled,3.0
ORD-101981,2024-07-30,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,165,0,1.85,305.89,Pending,
ORD-101982,2024-07-30,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Peppers,350,350,3.13,1095.26,Fulfilled,2.0
ORD-101983,2024-07-30,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,409,409,3.86,1576.7,Fulfilled,4.0
ORD-101984,2024-07-30,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Peppers,246,246,2.99,734.56,Fulfilled,2.0
ORD-101985,2024-07-30,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,306,306,2.66,815.12,Fulfilled,2.0
ORD-101986,2024-07-30,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,83,83,2.6,215.43,Fulfilled,4.0
ORD-101987,2024-07-31,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,267,267,1.54,411.81,Fulfilled,1.0
ORD-101988,2024-07-31,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,308,308,2.46,757.05,Fulfilled,3.0
ORD-101989,2024-07-31,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,495,495,2.87,1421.53,Fulfilled,1.0
ORD-101990,2024-07-31,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,500,500,1.54,771.78,Fulfilled,3.0
ORD-101991,2024-07-31,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,437,437,1.48,644.95,Fulfilled,3.0
ORD-101992,2024-07-31,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,161,161,2.93,472.13,Fulfilled,2.0
ORD-101993,2024-07-31,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,40,40,3.21,128.49,Fulfilled,3.0
ORD-101994,2024-07-31,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,83,83,1.87,155.54,Fulfilled,2.0
ORD-101995,2024-07-31,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,260,260,2.61,677.35,Fulfilled,1.0
ORD-101996,2024-07-31,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Peppers,353,353,3.23,1139.49,Fulfilled,3.0
ORD-101997,2024-08-01,CUST-005,East Coast Produce,"New York, NY",Wholesale,Tomatoes,262,262,2.57,673.8,Fulfilled,2.0
ORD-101998,2024-08-01,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,379,379,2.82,1069.58,Fulfilled,1.0
ORD-101999,2024-08-01,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Tomatoes,369,369,2.38,877.61,Fulfilled,4.0
ORD-102000,2024-08-01,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,241,241,2.7,650.22,Fulfilled,4.0
ORD-102001,2024-08-01,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Mixed Produce,435,435,2.69,1169.36,Fulfilled,4.0
ORD-102002,2024-08-01,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Lettuce,252,252,1.43,359.82,Fulfilled,3.0
ORD-102003,2024-08-01,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,107,107,2.47,264.44,Fulfilled,2.0
ORD-102004,2024-08-01,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,434,0,2.8,1216.95,Pending,
ORD-102005,2024-08-01,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,46,31,2.5,114.88,Partial,4.0
ORD-102006,2024-08-01,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Peppers,138,138,3.07,424.09,Fulfilled,2.0
ORD-102007,2024-08-02,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Strawberries,388,388,4.07,1578.4,Fulfilled,3.0
ORD-102008,2024-08-02,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,76,76,1.48,112.47,Fulfilled,2.0
ORD-102009,2024-08-02,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,265,0,2.86,757.15,Pending,
ORD-102010,2024-08-02,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,245,167,2.77,677.44,Partial,3.0
ORD-102011,2024-08-02,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,233,233,2.78,646.81,Fulfilled,1.0
ORD-102012,2024-08-02,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,479,479,1.82,873.68,Fulfilled,2.0
ORD-102013,2024-08-02,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,117,93,3.13,365.65,Partial,4.0
ORD-102014,2024-08-02,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,191,191,1.73,331.37,Fulfilled,4.0
ORD-102015,2024-08-02,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,254,254,1.81,459.72,Fulfilled,2.0
ORD-102016,2024-08-02,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Peppers,437,437,2.96,1293.76,Fulfilled,1.0
ORD-102017,2024-08-03,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Peppers,262,0,3.25,851.29,Cancelled,
ORD-102018,2024-08-03,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,484,484,1.72,831.37,Fulfilled,1.0
ORD-102019,2024-08-03,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Peppers,27,11,3.14,84.8,Partial,4.0
ORD-102020,2024-08-03,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Mixed Produce,226,0,2.78,627.91,Pending,
ORD-102021,2024-08-03,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,369,369,1.72,635.09,Fulfilled,2.0
ORD-102022,2024-08-03,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Peppers,67,67,3.02,202.06,Fulfilled,4.0
ORD-102023,2024-08-03,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,198,198,1.55,306.32,Fulfilled,1.0
ORD-102024,2024-08-03,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,29,29,4.09,118.6,Fulfilled,3.0
ORD-102025,2024-08-03,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,68,38,2.41,163.58,Partial,2.0
ORD-102026,2024-08-03,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,98,98,1.5,146.66,Fulfilled,4.0
ORD-102027,2024-08-03,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,487,0,1.54,747.63,Cancelled,
ORD-102028,2024-08-03,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Peppers,225,225,2.96,665.39,Fulfilled,3.0
ORD-102029,2024-08-03,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,28,28,2.48,69.56,Fulfilled,3.0
ORD-102030,2024-08-04,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,163,163,2.67,435.4,Fulfilled,2.0
ORD-102031,2024-08-04,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,315,315,2.51,791.26,Fulfilled,4.0
ORD-102032,2024-08-04,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,361,361,2.92,1053.19,Fulfilled,3.0
ORD-102033,2024-08-04,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,174,77,2.82,490.32,Partial,4.0
ORD-102034,2024-08-04,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Tomatoes,99,99,2.4,237.67,Fulfilled,3.0
ORD-102035,2024-08-04,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,363,363,2.91,1057.31,Fulfilled,4.0
ORD-102036,2024-08-04,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Peppers,224,224,3.15,704.95,Fulfilled,4.0
ORD-102037,2024-08-04,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,267,145,2.83,754.78,Partial,3.0
ORD-102038,2024-08-04,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,255,255,3.05,777.29,Fulfilled,4.0
ORD-102039,2024-08-05,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,132,132,2.94,387.99,Fulfilled,4.0
ORD-102040,2024-08-05,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,143,143,1.86,266.32,Fulfilled,4.0
ORD-102041,2024-08-05,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,166,166,2.75,457.18,Fulfilled,3.0
ORD-102042,2024-08-05,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,453,366,3.83,1735.97,Partial,3.0
ORD-102043,2024-08-05,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,302,302,2.7,815.65,Fulfilled,1.0
ORD-102044,2024-08-05,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Tomatoes,231,231,2.49,576.07,Fulfilled,1.0
ORD-102045,2024-08-05,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Tomatoes,204,108,2.51,511.6,Partial,3.0
ORD-102046,2024-08-05,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,108,108,1.75,188.89,Fulfilled,1.0
ORD-102047,2024-08-05,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,155,155,1.54,239.35,Fulfilled,3.0
ORD-102048,2024-08-05,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,384,384,1.86,715.29,Fulfilled,1.0
ORD-102049,2024-08-05,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Peppers,304,304,3.1,943.66,Fulfilled,3.0
ORD-102050,2024-08-05,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,391,391,2.59,1013.82,Fulfilled,1.0
ORD-102051,2024-08-06,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,401,401,2.72,1090.9,Fulfilled,3.0
ORD-102052,2024-08-06,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Strawberries,108,108,3.87,417.61,Fulfilled,4.0
ORD-102053,2024-08-06,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Cucumbers,458,458,1.77,811.86,Fulfilled,3.0
ORD-102054,2024-08-06,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,414,414,3.21,1330.96,Fulfilled,3.0
ORD-102055,2024-08-06,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,125,125,3.13,391.8,Fulfilled,2.0
ORD-102056,2024-08-06,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Strawberries,240,171,3.86,927.15,Partial,1.0
ORD-102057,2024-08-06,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,299,299,3.93,1175.87,Fulfilled,3.0
ORD-102058,2024-08-06,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,341,341,2.62,893.78,Fulfilled,2.0
ORD-102059,2024-08-06,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Strawberries,282,137,3.9,1099.9,Partial,1.0
ORD-102060,2024-08-06,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Cucumbers,98,98,1.76,172.49,Fulfilled,1.0
ORD-102061,2024-08-06,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Mixed Produce,446,446,2.77,1235.09,Fulfilled,4.0
ORD-102062,2024-08-07,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,483,483,2.44,1179.4,Fulfilled,1.0
ORD-102063,2024-08-07,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,180,180,2.68,482.56,Fulfilled,3.0
ORD-102064,2024-08-07,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,390,246,3.85,1499.96,Partial,3.0
ORD-102065,2024-08-07,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,194,194,1.82,352.2,Fulfilled,1.0
ORD-102066,2024-08-07,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Peppers,21,21,3.05,64.01,Fulfilled,1.0
ORD-102067,2024-08-07,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Peppers,181,0,3.13,566.55,Cancelled,
ORD-102068,2024-08-07,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Peppers,113,113,2.98,337.13,Fulfilled,4.0
ORD-102069,2024-08-07,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Strawberries,214,214,3.81,816.23,Fulfilled,3.0
ORD-102070,2024-08-07,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Mixed Produce,478,478,2.93,1398.85,Fulfilled,4.0
ORD-102071,2024-08-07,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,150,0,3.84,575.7,Cancelled,
ORD-102072,2024-08-07,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Mixed Produce,81,81,2.82,228.55,Fulfilled,3.0
ORD-102073,2024-08-07,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,491,491,2.94,1442.96,Fulfilled,3.0
ORD-102074,2024-08-08,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,213,213,3.86,822.73,Fulfilled,3.0
ORD-102075,2024-08-08,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,217,131,2.99,649.1,Partial,2.0
ORD-102076,2024-08-08,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Mixed Produce,294,294,2.74,804.77,Fulfilled,4.0
ORD-102077,2024-08-08,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,489,277,2.83,1385.42,Partial,1.0
ORD-102078,2024-08-08,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,324,324,1.87,606.25,Fulfilled,2.0
ORD-102079,2024-08-08,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Lettuce,149,0,1.55,231.27,Pending,
ORD-102080,2024-08-08,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Cucumbers,487,487,1.8,877.52,Fulfilled,4.0
ORD-102081,2024-08-08,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,48,48,1.76,84.56,Fulfilled,4.0
ORD-102082,2024-08-08,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Strawberries,448,448,4.01,1795.23,Fulfilled,1.0
ORD-102083,2024-08-08,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,337,337,2.82,950.03,Fulfilled,1.0
ORD-102084,2024-08-08,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Mixed Produce,216,216,2.91,629.26,Fulfilled,2.0
ORD-102085,2024-08-09,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,107,0,2.39,256.0,Pending,
ORD-102086,2024-08-09,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Peppers,485,485,3.16,1531.81,Fulfilled,3.0
ORD-102087,2024-08-09,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Peppers,441,441,3.12,1377.27,Fulfilled,2.0
ORD-102088,2024-08-09,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,342,342,3.07,1049.04,Fulfilled,4.0
ORD-102089,2024-08-09,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,336,336,1.53,513.08,Fulfilled,1.0
ORD-102090,2024-08-09,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,406,406,3.99,1620.29,Fulfilled,4.0
ORD-102091,2024-08-09,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Mixed Produce,387,387,2.86,1106.09,Fulfilled,1.0
ORD-102092,2024-08-09,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,187,0,3.96,739.93,Cancelled,
ORD-102093,2024-08-10,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Lettuce,30,0,1.49,44.72,Cancelled,
ORD-102094,2024-08-10,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,386,0,1.45,560.4,Pending,
ORD-102095,2024-08-10,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Tomatoes,432,432,2.6,1124.37,Fulfilled,3.0
ORD-102096,2024-08-10,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Lettuce,372,372,1.56,580.8,Fulfilled,4.0
ORD-102097,2024-08-10,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,445,445,1.72,764.68,Fulfilled,3.0
ORD-102098,2024-08-10,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,322,322,1.49,478.23,Fulfilled,4.0
ORD-102099,2024-08-10,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Tomatoes,262,111,2.42,632.88,Partial,2.0
ORD-102100,2024-08-10,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,392,392,3.99,1563.33,Fulfilled,3.0
ORD-102101,2024-08-11,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Lettuce,99,99,1.45,143.74,Fulfilled,3.0
ORD-102102,2024-08-11,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Strawberries,25,25,4.15,103.84,Fulfilled,4.0
ORD-102103,2024-08-11,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,175,175,2.85,498.68,Fulfilled,4.0
ORD-102104,2024-08-11,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,438,438,1.43,628.18,Fulfilled,1.0
ORD-102105,2024-08-11,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Tomatoes,311,311,2.6,808.03,Fulfilled,3.0
